0440537V;LYCEE PROFESSIONNEL LES SAVARIERES;;;;;
0442095N;LYCEE GENERAL ET TECHNOLOGIQUE LA HERDRIE;;;;;
0442207K;LYCEE GENERAL ET TECHNOLOGIQUE CAMILLE CLAUDEL;;;;;
442226,00 F;LYCEE GENERAL PRIVE LA MENNAIS;;;;;
0450050K;LYCEE POLYVALENT JEAN ZAY;;;;;
0450051L;LYCEE POLYVALENT BENJAMIN FRANKLIN;;;;;
450759,00 F;LYCEE PROFESSIONNEL PRIVE L ABBAYE;;;;;
0451067R;LYCEE PROFESSIONNEL JEAN LURCAT LYCEE DES METIERS DE L ENERGIE DES STRUCTURES METALLIQUES ET DU TERTIAIRE;;;;;
0451304Y;LYCEE PROFESSIONNEL HOTELIER DE L ORLEANAIS LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;;;;;
0451442Y;LYCEE PROFESSIONNEL CHATEAU BLANC;;;;;
0460038S;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT ETIENNE;;;;;
0470028A;LYCEE GENERAL GEORGE SAND;;;;;
0470063N;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE NOTRE DAME LA COMPASSION;;;;;
0480019K;LYCEE PROFESSIONNEL EMILE PEYTAVIN LYCEE DES METIERS;;;;;
0480023P;LYCEE POLYVALENT PRIVE SAINT JOSEPH LYCEE DES METIERS DES SERVICES ET SOINS A LA PERSONNE;;;;;
0490001K;LYCEE GENERAL DAVID D ANGERS;;;;;
0490040C;LYCEE GENERAL DUPLESSIS MORNAY;;;;;
0490824E;LYCEE GENERAL PRIVE SAINT MARTIN;;;;;
0490834R;LYCEE GENERAL PRIVE NOTRE DAME D ORVEAU;;;;;
0492015Z;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SACRE COEUR;;;;;
0492148U;LYCEE GENERAL ET TECHNOLOGIQUE JEAN BODIN;;;;;
0492407A;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE URBAIN MONGAZON LYCEE DES METIERS DE LA SANTE ET DES SERVICES A LA PERSONNE;;;;;
0500016W;LYCEE GENERAL ET TECHNOLOGIQUE JEAN FRANCOIS MILLET;;;;;
0500017X;LYCEE GENERAL ET TECHNOLOGIQUE ALEXIS DE TOCQUEVILLE;;;;;
0500036T;LYCEE GENERAL ET TECHNOLOGIQUE JULLIOT DE LA MORANDIERE LYCEE DES METIERS DU NAUTISME DE L AUTOMOBILE ET DES TECHNOLOGIES INNOVANTES;;;;;
0500082T;LYCEE GENERAL ET TECHNOLOGIQUE HENRI CORNAT;;;;;
0500087Y;LYCEE POLYVALENT CLAUDE LEHEC LYCEE DES METIERS DE LA MAINTENANCE;;;;;
0500119H;LYCEE GENERAL PRIVE SEVIGNE;;;;;
0500120J;LYCEE GENERAL ET TECHNOLOGIQUE INSTITUT SAINT LO;;;;;
0501788X;LYCEE PROFESSIONNEL PRIVE LA BUCAILLE;;;;;
0501789Y;LYCEE PROFESSIONNEL PRIVE LE BON SAUVEUR LYCEE DES METIERS DES SOINS A LA PERSONNE ET DU TOURISME;;;;;
0501850P;LYCEE POLYVALENT MAURICE MARLAND LYCEE DES METIERS DE L HOTELLERIE DE LA RESTAURATION ET DU TOURISME;;;;;
0510006E;LYCEE GENERAL PIERRE BAYEN;;;;;
0510032H;LYCEE GENERAL ET TECHNOLOGIQUE JEAN JAURES;;;;;
0510034K;LYCEE GENERAL ET TECHNOLOGIQUE FRANKLIN ROOSEVELT;;;;;
0510062R;LYCEE POLYVALENT FRANCOIS 1ER;;;;;
0511130B;LYCEE GENERAL PRIVE JEAN XXIII;;;;;
0511135G;LYCEE GENERAL PRIVE NOTRE DAME SAINT VICTOR;;;;;
0511153B;LYCEE PROFESSIONNEL PRIVE JEANNE D ARC LA SALLE;;;;;
0511565Z;LYCEE POLYVALENT FRANCOIS ARAGO LYCEE DES METIERS DU BATIMENT LYCEE DES METIERS DES TRAVAUX PUBLICS;;;;;
0520028Y;LYCEE GENERAL ET TECHNOLOGIQUE BLAISE PASCAL;;;;;
520679,00 F;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE ESTIC;;;;;
0520692V;LYCEE PROFESSIONNEL PRIVE ESTIC;;;;;
0530011Z;LYCEE GENERAL ET TECHNOLOGIQUE DOUANIER ROUSSEAU;;;;;
0530016E;LYCEE GENERAL ET TECHNOLOGIQUE LAVOISIER;;;;;
0530049R;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE D AVESNIERES;;;;;
0530778H;LYCEE PROFESSIONNEL GASTON LESNARD LYCEE DES METIERS DU BATIMENT;;;;;
0530949U;LYCEE POLYVALENT RAOUL VADEPIED;;;;;
0540030P;LYCEE POLYVALENT ALFRED MEZIERES;;;;;
0540040A;LYCEE GENERAL ET TECHNOLOGIQUE FREDERIC CHOPIN;;;;;
0540044E;LYCEE GENERAL ET TECHNOLOGIQUE ARTHUR VAROQUAUX;;;;;
0540058V;LYCEE GENERAL ET TECHNOLOGIQUE JACQUES MARQUETTE;;;;;
0540066D;LYCEE GENERAL ET TECHNOLOGIQUE LOUIS MAJORELLE;;;;;
0540076P;LYCEE POLYVALENT JEAN ZAY;;;;;
0540081V;LYCEE PROFESSIONNEL JEAN PROUVE LYCEE DES METIERS DE LA GESTION ET DES PROCESS;;;;;
0540085Z;LYCEE PROFESSIONNEL BERTRAND SCHWARTZ;;;;;
0541305A;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE L ASSOMPTION;;;;;
0541363N;LYCEE PROFESSIONNEL PRIVE PIERRE DE COUBERTIN;;;;;
0550002D;LYCEE GENERAL ET TECHNOLOGIQUE RAYMOND POINCARE;;;;;
0550049E;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINTE ANNE;;;;;
0550700M;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DES VERTUS;;;;;
0550983V;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE;;;;;
0560105K;LYCEE POLYVALENT PRIVE LA MENNAIS LYCEE DES METIERS DE L ELECTRICITE ET DES SERVICES A L ENTREPRISE;;;;;
0560114V;LYCEE GENERAL PRIVE SAINT FRANCOIS XAVIER;;;;;
0560117Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT PAUL;;;;;
0560180S;LYCEE POLYVALENT PRIVE NOTRE DAME DE LA PAIX;;;;;
0560181T;LYCEE POLYVALENT PRIVE SAINT JOSEPH LA SALLE LYCEE DES METIERS DE L ENERGIE;;;;;
0560200N;LYCEE POLYVALENT PRIVE NOTRE DAME LE MENIMUR LYCEE DES METIERS DU SANITAIRE ET SOCIAL;;;;;
0561507J;LYCEE PROFESSIONNEL LOUIS ARMAND;;;;;
0561607T;LYCEE GENERAL ET TECHNOLOGIQUE VICTOR HUGO;;;;;
0561641E;LYCEE POLYVALENT MARCELIN BERTHELOT LYCEE DES METIERS DES MATERIAUX PLASTIQUES ET COMPOSITES ET DES OUTILLAGES;;;;;
0570085H;LGT LABELLISE LYCEE DES METIERS DU TERTIAIRE JEAN VICTOR PONCELET;;;;;
0570241C;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT DE PAUL;;;;;
0570248K;LYCEE PROFESSIONNEL PRIVE LA PROVIDENCE;;;;;
0570324T;LYCEE PROFESSIONNEL VALENTIN METZINGER LYCEE DES METIERS DU TERTIAIRE;;;;;
0572101Z;LYCEE PROFESSIONNEL PRIVE SAINT ANDRE LYCEE DES METIERS DE L OPTIQUE;;;;;
0572951Y;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DE LA PROVIDENCE;;;;;
0573080N;LYCEE PROFESSIONNEL HURLEVENT;;;;;
0573281G;LYCEE GENERAL ET TECHNOLOGIQUE DE LA COMMUNICATION;;;;;
0590018Z;LYCEE POLYVALENT JESSE DE FOREST;;;;;
0590035T;LYCEE GENERAL ET TECHNOLOGIQUE FENELON;;;;;
0590122M;LYCEE POLYVALENT VALENTINE LABBE LYCEE DES METIERS DE LA BIOLOGIE DE LA BIOCHIMIE ET DES BIOTECHNOLOGIES DE LA SANTE ET DU SOCIAL;;;;;
0590133Z;LYCEE PROFESSIONNEL MAURICE DUHAMEL;;;;;
0590181B;LYCEE GENERAL MAXENCE VAN DER MEERSCH;;;;;
590185,00 F;LPO JEAN MOULIN LYCEE DES METIERS DU WEB LYCEE DES METIERS PREVENTION ET SECURITE LYCEE DES METIERS SERVICES ADMINISTRATIFS ET RELATION CLIENT;;;;;
0590187H;LYCEE PROFESSIONNEL LOUIS LOUCHEUR;;;;;
0590212K;LYCEE GENERAL;;;;;
0590265T;LP EDMOND LABBE LYCEE DES METIERS SANITAIRE SOCIAL LYCEE DES METIERS MAINTENANCE INDUSTRIELLE LYCEE DES METIERS ELECTRONIQUE ELECTROTECHNIQUE;;;;;
0592921E;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT REMI;;;;;
592922,00 F;LYCEE GENERAL PRIVE THERESE D AVILA;;;;;
0592928M;LYCEE POLYVALENT PRIVE SAINTE JEANNE D ARC LYCEE DES METIERS DE L HOTELLERIE RESTAURATION LYCEE DES METIERS DE L ESTHETIQUE ET DE LA COIFFURE;;;;;
0592929N;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINTE THERESE;;;;;
0592932S;LYCEE GENERAL PRIVE SAINTE MARIE;;;;;
0592944E;LYCEE GENERAL PRIVE SAINT ADRIEN LA SALLE;;;;;
0592963A;LYCEE POLYVALENT PRIVE SAINT MARTIN;;;;;
0592964B;LYCEE PROFESSIONNEL PRIVE LEONARD DE VINCI;;;;;
0592976P;LYCEE POLYVALENT PRIVE HELENE BOUCHER;;;;;
0593030Y;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU SACRE COEUR LYCEE DES METIERS DU BIEN ÊTRE DE LA SANTE ET DU SOCIAL;;;;;
0593034C;LYCEE POLYVALENT PRIVE THEOPHILE LEGRAND;;;;;
0593036E;LYCEE POLYVALENT PRIVE NOTRE DAME DU TILLEUL;;;;;
0593040J;LYCEE POLYVALENT PRIVE NOTRE DAME DE LA PROVIDENCE;;;;;
0593071T;LYCEE POLYVALENT PRIVE DEFOREST DE LEWARDE;;;;;
0593113N;LYCEE GENERAL PRIVE SAINTE CLAIRE;;;;;
0593117T;LYCEE GENERAL PRIVE SAINT PIERRE LA SALLE;;;;;
0593138R;LYCEE GENERAL PRIVE SAINT MICHEL;;;;;
594302,00 F;LYCEE PROFESSIONNEL FRANCOIS MANSART LYCEE DES METIERS DU BATIMENT;;;;;
0594424N;LYCEE GENERAL ET TECHNOLOGIQUE RAYMOND QUENEAU;;;;;
0595480L;LYCEE PROFESSIONNEL ILE JEANTY;;;;;
0596122J;LYCEE GENERAL PRIVE JEANINE MANUEL;;;;;
0600001A;LYCEE GENERAL ET TECHNOLOGIQUE FELIX FAURE;;;;;
0600003C;LYCEE PROFESSIONNEL JEAN BAPTISTE COROT LYCEE DES METIERS DE L HABITAT ET DU COMMERCE;;;;;
0600009J;LYCEE GENERAL ET TECHNOLOGIQUE JEAN ROSTAND;;;;;
0600040T;LYCEE D ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE JEAN CALVIN LYCEE DES METIERS;;;;;
0601149Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT VINCENT;;;;;
0601164P;LYCEE PROFESSIONNEL PRIVE CROISET;;;;;
601363,00 F;LYCEE PROFESSIONNEL ROBERT DESNOS;;;;;
0601700X;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SEVIGNE;;;;;
0601703A;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LA MAISON FRANCAISE;;;;;
0601787S;LYCEE PROFESSIONNEL ROBERVAL LYCEE DES METIERS;;;;;
0601845E;LYCEE PROFESSIONNEL DE LA FORET LYCEE DES METIERS DES SERVICES AUX ENTREPRISES;;;;;
0601864A;LYCEE D ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE ANDRE MALRAUX LYCEE DES METIERS DU TERTIAIRE ET DES SERVICES A LA PERSONNE;;;;;
0601896K;LYCEE PROFESSIONNEL PRIVE ST JOSEPH DU MONCEL;;;;;
0610002W;LYCEE GENERAL ET TECHNOLOGIQUE MARGUERITE DE NAVARRE;;;;;
0610006A;LYCEE POLYVALENT MEZERAY;;;;;
0610694Y;LYCEE GENERAL PRIVE JEANNE D ARC;;;;;
0610702G;LYCEE GENERAL PRIVE MARIE IMMACULEE;;;;;
0620018H;LYCEE PROFESSIONNEL FERNAND DEGRUGILLIER LYCEE DES METIERS DE L AUTOMOBILE LYCEE DES METIERS DE LA PLASTURGIE;;;;;
0620030W;LYCEE PROFESSIONNEL PHILIPPE AUGUSTE;;;;;
0620059C;LYCEE PROFESSIONNEL LEO LAGRANGE;;;;;
620062,00 F;LYCEE GENERAL ET TECHNOLOGIQUE PIERRE DE COUBERTIN LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE DU LITTORAL;;;;;
620131,00 F;LYCEE PROFESSIONNEL DES DEUX CAPS LYCEE DES METIERS DES ACTIVITES COMMERCIALES ET ADMINISTRATIVES;;;;;
0620140R;LYCEE POLYVALENT EUGENE WOILLEZ;;;;;
0620166U;LYCEE GENERAL ET TECHNOLOGIQUE ALBERT CHATELET;;;;;
0620187S;LYCEE PROFESSIONNEL JULES VERNE LYCEE DES METIERS DU BATIMENT;;;;;
0620256S;LYCEE POLYVALENT GUY MOLLET;;;;;
0622089J;LYCEE PROFESSIONNEL ANDRE MALRAUX LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE;;;;;
0622116N;LYCEE GENERAL PRIVE LA MALASSISE;;;;;
0622198C;LYCEE POLYVALENT PRIVE SAINT JOSEPH LYCEE DES METIERS DES ENERGIES DU NUMERIQUE ET DE L AUTOMATION;;;;;
0622276M;LYCEE POLYVALENT JAN LAVEZZARI;;;;;
0624141P;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DES TERRES D OPALE;;;;;
0630012W;LYCEE PROFESSIONNEL FRANCOIS RABELAIS;;;;;
0630019D;LYCEE GENERAL JEANNE D ARC;;;;;
0630020E;LYCEE GENERAL ET TECHNOLOGIQUE SIDOINE APOLLINAIRE LYCEE DES METIERS DES SERVICES AUX ENTREPRISES;;;;;
0630041C;LYCEE PROFESSIONNEL HENRI SAINTE CLAIRE DEVILLE LYCEE DES METIERS DES TECHNOLOGIES INDUSTRIELLES;;;;;
0630068G;LYCEE GENERAL ET TECHNOLOGIQUE MONTDORY;;;;;
0630069H;LYCEE GENERAL ET TECHNOLOGIQUE JEAN ZAY;;;;;
631033,00 F;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SEVIGNE SAINT LOUIS;;;;;
0631050Z;LYCEE PROFESSIONNEL PRIVE ANNA RODIER LYCEE DES METIERS DE L INDUSTRIE ET DES SERVICES AUX ENTREPRISES;;;;;
0631480S;LYCEE PROFESSIONNEL PIERRE BOULANGER LYCEE DES METIERS DES TRANSPORTS DE LA LOGISTIQUE ET DE LA MAINTENANCE AUTOMOBILE;;;;;
0640122K;LYCEE GENERAL PRIVE LE BEAU RAMEAU LESTELLE BETHARRAM;;;;;
0640134Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT THOMAS D AQUIN;;;;;
0640179X;LYCEE PROFESSIONNEL PRIVE LE GUICHOT;;;;;
0640184C;LYCEE PROFESSIONNEL PRIVE MONTPENSIER;;;;;
0641663K;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE LYCEE DES METIERS DE LA SANTE ET DU SOCIAL;;;;;
0641823J;LYCEE POLYVALENT BIARRITZ ATLANTIQUE LYCEE DES METIERS DE L HOTELLERIE ET DU TOURISME;;;;;
0641844G;LYCEE POLYVALENT DE NAVARRE;;;;;
0650035K;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE;;;;;
0650040R;LYCEE GENERAL ET TECHNOLOGIQUE LA SERRE DE SARSAN;;;;;
0650874X;LYCEE PROFESSIONNEL LAUTREAMONT LYCEE DES METIERS DE L HOTELLERIE RESTAURATION DE L ALIMENTATION ET DES SERVICES TERTIAIRES;;;;;
0660004W;LYCEE POLYVALENT DEODAT DE SEVERAC;;;;;
0660011D;LYCEE POLYVALENT JEAN LURCAT;;;;;
0660014G;LYCEE POLYVALENT PABLO PICASSO;;;;;
0660077A;LYCEE POLYVALENT PRIVE SAINTE LOUISE DE MARILLAC;;;;;
0660809W;LYCEE POLYVALENT ARISTIDE MAILLOL;;;;;
0660931D;LYCEE GENERAL PRIVE SAINT PIERRE DE LA MER;;;;;
0670020H;LYCEE GENERAL ET TECHNOLOGIQUE ROBERT SCHUMAN;;;;;
0670043H;LYCEE PROFESSIONNEL CAMILLE SCHNEIDER;;;;;
0670050R;LYCEE PROFESSIONNEL PAUL EMILE VICTOR LYCEE DES METIERS DE LA MAINTENANCE;;;;;
0670057Y;LYCEE GENERAL ET TECHNOLOGIQUE GENERAL LECLERC;;;;;
0670080Y;LYCEE GENERAL JEAN BAPTISTE KLEBER;;;;;
0670082A;LYCEE GENERAL ET TECHNOLOGIQUE LOUIS PASTEUR;;;;;
0670083B;LYCEE GENERAL MARIE CURIE;;;;;
0670127Z;LYCEE PROFESSIONNEL JEAN FREDERIC OBERLIN LYCEE DES METIERS;;;;;
0671602C;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE INSTITUTION SAINTE PHILOMENE;;;;;
0671609K;COLLEGE EPISCOPAL SAINT ETIENNE (LYCEE GENERAL PRIVE);;;;;
0671615S;ECOLE AQUIBA (LYCEE GENERAL PRIVE);;;;;
0671696E;LYCEE PROFESSIONNEL SCHWEISGUTH LYCEE DES METIERS;;;;;
0672198A;LYCEE POLYVALENT LE CORBUSIER LYCEE DES METIERS DE L ARCHITECTURE DE LA CONSTRUCTION ET DU DESIGN;;;;;
0672305S;LYCEE PROFESSIONNEL PRIVE INSTITUTION SAINTE CLOTILDE LYCEE DES METIERS;;;;;
0680015X;LYCEE GENERAL ET TECHNOLOGIQUE ALFRED KASTLER;;;;;
0680051L;LYCEE GENERAL FREDERIC KIRSCHLEGER;;;;;
0680154Y;LYCEE PROFESSIONNEL PRIVE INSTITUT SONNENBERG LYCEE DES METIERS;;;;;
681656,00 F;LYCEE PROFESSIONNEL PRIVE INSTITUTION SAINT JEAN;;;;;
0681917P;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE INSTITUTION DON BOSCO;;;;;
0690027E;LYCEE GENERAL ET TECHNOLOGIQUE EDOUARD HERRIOT;;;;;
0690029G;LYCEE GENERAL ET TECHNOLOGIQUE LACASSAGNE;;;;;
0690031J;LYCEE GENERAL ET TECHNOLOGIQUE ANTOINE DE SAINT EXUPERY;;;;;
0690032K;LYCEE GENERAL ET TECHNOLOGIQUE JULIETTE RECAMIER;;;;;
0690035N;LYCEE GENERAL ET TECHNOLOGIQUE AUGUSTE ET LOUIS LUMIERE;;;;;
0690045Z;LYCEE PROFESSIONNEL JEAN LURCAT;;;;;
0690047B;LYCEE PROFESSIONNEL MAGENTA;;;;;
0690048C;LYCEE PROFESSIONNEL DIDEROT LYCEE DES METIERS DU RESEAU TEXTILE MODE CUIR;;;;;
0690103M;LYCEE POLYVALENT FREDERIC FAYS LYCEE DES METIERS DES TECHNIQUES DE CONCEPTION ET DE PRODUCTION;;;;;
0690107S;LYCEE PROFESSIONNEL ALFRED DE MUSSET;;;;;
0690129R;LYCEE PROFESSIONNEL EDMOND LABBE;;;;;
0690132U;LYCEE GENERAL ET TECHNOLOGIQUE PIERRE BROSSOLETTE;;;;;
0690520R;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LA FAVORITE SAINTE THERESE;;;;;
0690529A;LYCEE GENERAL PRIVE DEBORDE;;;;;
0690533E;LYCEE GENERAL PRIVE EXTERNAT DE LA TRINITE;;;;;
0690536H;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE BELMONT CAPDEPON;;;;;
0690634P;LYCEE TECHNOLOGIQUE PRIVE LA MACHE;;;;;
0690642Y;LYCEE TECHNOLOGIQUE PRIVE ORT;;;;;
0690646C;LYCEE TECHNOLOGIQUE PRIVE CARREL;;;;;
0690660T;LYCEE PROFESSIONNEL PRIVE JAPY LYCEE DES METIERS DE LA VENTE ET DE LA GESTION ADMINISTRATIVE;;;;;
0691654Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE CHAMPAGNAT;;;;;
0691659D;LYCEE TECHNOLOGIQUE PRIVE DON BOSCO;;;;;
0692518M;LYCEE PROFESSIONNEL SERMENAZ;;;;;
0693044J;LYCEE GENERAL ET TECHNOLOGIQUE JEAN PAUL SARTRE;;;;;
0693332X;LYCEE PROFESSIONNEL PRIVE LA VIDAUDE;;;;;
0693375U;LYCEE PROFESSIONNEL PRIVE NOTRE DAME;;;;;
693478,00 F;LYCEE GENERAL ET TECHNOLOGIQUE CONDORCET;;;;;
0694069Y;LYCEE GENERAL GERMAINE TILLION;;;;;
0710018J;LYCEE POLYVALENT JULIEN WITTMER;;;;;
0710042K;LYCEE POLYVALENT HENRI VINCENOT;;;;;
0710054Y;LYCEE GENERAL ET TECHNOLOGIQUE HENRI PARRIAT;;;;;
0710071S;LYCEE GENERAL ET TECHNOLOGIQUE GABRIEL VOISIN;;;;;
0710080B;LYCEE PROFESSIONNEL ALEXANDRE DUMAINE LYCEE DES METIERS;;;;;
0711249X;LYCEE POLYVALENT PRIVE FREDERIC OZANAM;;;;;
0720013Y;LYCEE PROFESSIONNEL MARECHAL LECLERC DE HAUTECLOCQUE;;;;;
0720033V;LPO GABRIEL TOUCHARD WASHINGTON LYC MET DE LA PROTHESE DENTAIRE LYC MET DU MANAGEMENT ET DE LA GESTION ADMINISTRATIVE;;;;;
0720048L;LYCEE POLYVALENT RAPHAEL ELIZE;;;;;
0720833P;LYCEE GENERAL PRIVE NOTRE DAME;;;;;
0730005J;LYCEE GENERAL ET TECHNOLOGIQUE JEAN MOULIN;;;;;
0730006K;LYCEE PROFESSIONNEL LE GRAND ARC;;;;;
0730760E;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE JEANNE D ARC;;;;;
0730772T;LYCEE PROFESSIONNEL PRIVE LE MARGERIAZ;;;;;
0730773U;LYCEE PROFESSIONNEL PRIVE JEANNE D ARC;;;;;
0740009H;LYCEE POLYVALENT DES GLIERES;;;;;
0740013M;LPO GUILLAUME FICHET;;;;;
0740046Y;LYCEE GENERAL ET TECHNOLOGIQUE LA VERSOIE;;;;;
0740051D;LYCEE POLYVALENT ANNA DE NOAILLES;;;;;
0740062R;LYCEE PROFESSIONNEL A GORDINI;;;;;
740099,00 F;LYCEE GENERAL PRIVE SAINT JOSEPH;;;;;
0740144E;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT;;;;;
0740156T;LYCEE PROFESSIONNEL PRIVE JEANNE D ARC;;;;;
0741286W;LYCEE PROFESSIONNEL PRIVE SAINTE FAMILLE LYCEE DES METIERS DE LA COMPTABILITE ET DE LA GESTION;;;;;
0750508V;LYCEE PROFESSIONNEL CHARLES DE GAULLE;;;;;
0750647W;LYCEE GENERAL ET TECHNOLOGIQUE TURGOT;;;;;
0750650Z;LYCEE POLYVALENT D ALEMBERT LYCEE DES METIERS DE LA MODE;;;;;
0750669V;LYCEE GENERAL JULES FERRY;;;;;
0750682J;LYCEE GENERAL RODIN;;;;;
0750685M;LYCEE GENERAL ET TECHNOLOGIQUE PIERRE GILLES DE GENNES;;;;;
0750689S;LYCEE GENERAL PAUL BERT;;;;;
0750691U;LYCEE POLYVALENT RASPAIL LYCEE DES METIERS DES ENERGIES ET DE L ENVIRONNEMENT;;;;;
0750693W;LYCEE GENERAL BUFFON;;;;;
0750695Y;LYCEE POLYVALENT FRESNEL LYCEE DES METIERS DE L OPTIQUE;;;;;
0750700D;LYCEE GENERAL ET TECHNOLOGIQUE JEAN BAPTISTE SAY;;;;;
0750705J;LYCEE GENERAL ET TECHNOLOGIQUE HONORE DE BALZAC;;;;;
0750710P;LYCEE TECHNOLOGIQUE AUGUSTE RENOIR LYCEE DES METIERS DE LA PHOTOGRAPHIE ET DE L IMAGE;;;;;
0750714U;LYCEE GENERAL HELENE BOUCHER;;;;;
0750715V;LYCEE GENERAL ET TECHNOLOGIQUE MAURICE RAVEL;;;;;
0750775K;LYCEE PROFESSIONNEL GUSTAVE FERRIE;;;;;
0750785W;LYCEE PROFESSIONNEL GALILEE;;;;;
0750787Y;LYCEE PROFESSIONNEL CORVISART ARTS GRAPHIQUES;;;;;
750794,00 F;LYCEE PROFESSIONNEL BRASSAI LYCEE DES METIERS DE LA PHOTOGRAPHIE ET DE L IMAGE;;;;;
0750808W;LYCEE PROFESSIONNEL ETIENNE DOLET;;;;;
0752700C;LYCEE PROFESSIONNEL ARMAND CARREL;;;;;
0753217P;LYCEE POLYVALENT PRIVE SAINTE THERESE;;;;;
0753231E;LYCEE GENERAL PRIVE SINAI;;;;;
0753384W;LYCEE PRIVE BETH YACOV;;;;;
0753844W;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINTE GENEVIEVE;;;;;
0753851D;LYCEE GENERAL PRIVE LA ROCHEFOUCAULD;;;;;
0753883N;LYCEE GENERAL PRIVE EDGAR POE;;;;;
0753898E;ENSEMBLE SCOLAIRE EUGENE NAPOLEON SAINT PIERRE FOURIER;;;;;
0753919C;LYCEE PRIVE PASCAL;;;;;
0753947H;LYCEE PRIVE SAINT JEAN DE PASSY;;;;;
0754045P;LYCEE POLYVALENT PRIVE CATHERINE LABOURE;;;;;
0754086J;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE CHARLES DE FOUCAULD LYCEE DES METIERS DE LA VENTE ET DU COMMERCE;;;;;
0754089M;LYCEE PRIVE POUR HANDICAPES VOTRE ECOLE CHEZ VOUS;;;;;
0754165V;LYCEE PROFESSIONNEL PRIVE COIFFURE MARCEL LAMY;;;;;
0754475G;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DU BOIS;;;;;
0754860A;COURS THERESE CHAPPUIS (ECOLE SECONDAIRE PRIVEE);;;;;
0755537L;LYCEE PRIVE RACHI;;;;;
0760013B;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;;;;;
0760024N;LYCEE PROFESSIONNEL EMULATION DIEPPOISE;;;;;
0760030V;LYCEE POLYVALENT FERDINAND BUISSON LYCEE DES METIERS DE LA CHIMIE ET DE L AUTOMATISME;;;;;
0760035A;LYCEE GENERAL ET TECHNOLOGIQUE GUY DE MAUPASSANT;;;;;
0760036B;LYCEE PROFESSIONNEL DESCARTES;;;;;
0760072R;LYCEE GENERAL ET TECHNOLOGIQUE GUILLAUME LE CONQUERANT;;;;;
0760096S;LYCEE GENERAL ET TECHNOLOGIQUE GUSTAVE FLAUBERT;;;;;
0760144U;LYCEE PROFESSIONNEL SCHUMAN PERRET LYCEE DES METIERS DE L INDUSTRIE;;;;;
0760174B;LYCEE GENERAL ET TECHNOLOGIQUE CLAUDE MONET;;;;;
0761707T;LYCEE GENERAL PRIVE LA PROVIDENCE;;;;;
0762442S;LYCEE POLYVALENT PRIVE SAINT JOSEPH;;;;;
0762911B;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE ET DES BIOTECHNOLOGIES;;;;;
0762920L;LYCEE POLYVALENT PIERRE DE COUBERTIN LYCEE DES METIERS DE L INDUSTRIE;;;;;
0770920G;LYCEE POLYVALENT LA FAYETTE;;;;;
0770926N;LYCEE GENERAL ET TECHNOLOGIQUE FRANCOIS COUPERIN;;;;;
0770930T;LYCEE GENERAL ET TECHNOLOGIQUE HENRI MOISSAN;;;;;
0771171E;LYCEE PROFESSIONNEL LOUIS LUMIERE;;;;;
